1110011001101010,01101000000110101,10110101100010111
0110011110011011,10010110101111101,01001000110100011
0000001110010010,01111111100010011,00001010101111011
0110111001101101,10001011111010010,00110101111001001
1110011110001011,01101001010000010,10110111001011100
1000100010110110,10000010110010100,11100101011101101
0111101011110111,10000001000110100,00010000101101000
0001001100011000,01110010010110110,00111001011110011
1100100110101000,00011110011011101,10000011101011011
0011100011000110,00010110101000000,01111101111110100
1000011010100011,10000001101011110,11101011010110000
0101101010001011,10110010010101000,01100101101110101
1000010111111001,10000001011000001,11101101010100011
1100110101011101,00101000111001010,10000110101110001
1011111100101010,11111101000110111,10000000000010100
1000110111011011,10000111011000000,11010101001101011
0100111111111110,11001111100111001,01110110011111011
1101100100000000,01001010011101000,10010111111001001
1011100001000010,11100111011010000,10000010011001000
0010011110000001,01001000110100011,01101001010000011
1100001100100110,00001010101111010,10000000011101011
1111100011110110,01111101111110011,11101001010111110
1110110000110001,01110001011100100,11000100101111100
1011111001001101,11111011000111000,10000000000110011
1110110001100100,01110001011100100,11000100101111100
1011110111000010,11111001000111001,10000000001100011
0001111010100010,01011110000001100,01010110110101100
0011000101010000,00101100101010100,01110111111100010
1010000010001010,10100110010001010,10100100101110111
1101010100011001,00111110110001000,10010000011101010
0111001000010100,10000111011000000,00101010110010100
1000101100000111,10000100101100010,11011101101100110
1011011000010011,11100001100100010,10000011101011011
1011111110101001,11111111000110111,10000000000000101
0000101101010100,01111011010011101,00100010010011001
1111001000000111,01111000100111111,11010101001101011
1101100011100101,01001000110100011,10010110101111100
1011110111110010,11111001000111001,10000000001100011
0111101101111110,10000000110110111,00001110101101111
1011001111101000,11011001110111011,10000101110100101
0111000010010101,10001000110001010,00101110100010100
1000000101110110,10000000000110100,11111011000110111
0110110100000000,10001101101001001,00111001011110011
0010101010110000,01000000100000001,01101110100011000
1001110000110100,10011110000000101,10101101101010100
0001101100011110,01100100100000001,01001111001111111
0100111100000010,11010001011101110,01110111001110101
0010010101010111,01001101101010111,01100101101110101
1011001100101101,11010111111101100,10000110011011110
0101100100011110,10110101100010111,01101000000110110
1111001010111110,01111001010001110,11010111000110010
1011010100011010,11011101101100111,10000100101100001
1101010000011000,00111101000001001,10001111011111011
1011010000001011,11011011110001110,10000101001111100
0111000101011000,10001000000011101,00101100101010111
0110101111111110,10001111011111100,00111101000001010
1111000011011111,01110111001110101,11010001011101011
1101011110011011,01000101011111101,10010100100001010
0000001000101110,01111111110011011,00000110111000111
0010110110101100,00110111101011011,01110011001111100
1000010010110011,10000000110110111,11110001010010000
0000011011001011,01111110010100001,00010100101001111
0010101100110110,00111110110001000,01101111100010101
0001101011001010,01100101101110100,01001101101010111
1111011000000110,01111100010100011,11100001100100001
0001100100011001,01101000000110101,01001010011101000
1101011111000011,01000111001010100,10010101100111101
0101000011010111,11001011111011110,01110100111010110
0110010010100001,10011011011111110,01001111001111111
1010111011001110,11001011111011110,10001011000101001
1001010011000010,10010000011101011,11000001001110110
0101101110111100,10101111001100001,01100011010000001
1001100111110011,10011001000100100,10110011111011011
0101100000011111,10111000110101011,01101010011000010
0111111111001110,10000000000000110,00000000111001001
1100011001100010,00010100101001110,10000001101011101
0110000111010111,10100001111110011,01010110110101100
1000111110100110,10001001100000110,11001111100110110
1110001110111000,01100001111111010,10101101101010100
0100101101010000,11011101101100111,01111011010011110
1000110100100011,10000110101110001,11010111000110010
0010010110100100,01001101101010111,01100101101110101
0100001011100001,11110111000111100,01111111101011101
1101111001101110,01010110110101100,10100001111110010
0011100101111110,00010100101001110,01111110010100010
1011101000010111,11101101010100100,10000001011000000
0100000011010001,11111101000110111,01111111111101011
1001001111110111,10001111011111100,11000010111110101
0111011001010010,10000011101011100,00011110011011110
0001010000000010,01110000100000011,00111101000001010
1001000100101101,10001011000101011,11001011111011011
0100100101100110,11100011100000111,01111100110001111
1101101010000000,01001101101010111,10011010010001010
0100000000000000,11111111000110111,01111111111111010
1100010011010111,00001110101101110,10000000110110110
0001010000000011,01110000100000011,00111101000001010
1111101100111010,01111111001001000,11110001010010000
1011011010100000,11100011100000111,10000011001110000
1100110010000000,00100110001000100,10000101110100101
0000111101100100,01110111001110101,00101110100010100
1010101111101010,11000010111110110,10001111011111011
1100111010001111,00101100101010100,10001000000011101
0001100110010101,01101000000110101,01001010011101000
1011001110100011,11011001110111011,10000101110100101
1010001100001011,10101100001001001,10011111010011101
0100101000110000,11011111101000001,01111011110101001
1101000111101100,00110101111000110,10001011111010000
0000100011101100,01111100110001110,00011100011111001
1110110100111010,01110010010110110,11000110100001100
1010001101011010,10101101101010100,10011110000000100
0110101000101001,10010010011110010,01000010001110010
1101100111001010,01001100000100100,10011001000100011
0110110110010101,10001100110000100,00110111101011100
1000000111101111,10000000001100100,11111001000111000
1000000000011111,10000000000000110,11111111000110110
1010101000100001,10111101110001110,10010010011110001
0101110101100100,10101100001001001,01100000101100010
0110101011001100,10010001011101000,01000000100000010
1000110011111101,10000110011011111,11010111111101011
0111000100010000,10001000110001010,00101110100010100
1111010111001101,01111011110101000,11011111101000000
1000100000011101,10000010011001001,11100111011001111
0010100010001111,01000101011111101,01101011011110101
0000000001110100,01111111111111001,00000000111001001
1101000000001101,00110000011000110,10001001100000100
0010100100111000,01000011111011010,01101100011110101
0010011011101100,01001010011101000,01101000000110110
0110111110100110,10001010010010001,00110010001111010
0000111011001111,01110111111100010,00101100101010111
0101100010010000,10110111001011100,01101001010000011
0101110011101001,10101100001001001,01100000101100010
